CourseID,Year,Month,MonthName,YearMonth,MonthlyEnrollment,MonthlyRevenue,MonthlyTransactionCount,AverageTransactionAmount,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherCount,AvgTeacherExperience,AvgTeacherRating,ExpertiseMatchRate,Quarter,IsQuarterStart,IsQuarterEnd,TimeIndex,PriceBand,DurationBucket,RatingTier,CourseTypeEncoded,CourseLevelEncoded,ExperienceBucket,TeacherRatingScore,TeacherQualityScore,ExpertiseMatchScore,RevenueEfficiency,MonthlyRevenuePerEnrollment,PreviousMonthEnrollment,PreviousMonthRevenue,PreviousMonthTransactionCount,PreviousMonthAverageTransactionAmount,Previous3MonthEnrollmentSum,Previous3MonthRevenueSum,Previous3MonthEnrollment,Previous3MonthRevenue,Previous6MonthEnrollment,Previous6MonthRevenue,EnrollmentGrowthRate,RevenueGrowthRate,HasPreviousMonthData,MonthSin,MonthCos,YearProgress,Category_Artificial Intelligence,Category_Business,Category_Cybersecurity,Category_Data Science,Category_Design,Category_Digital Marketing,Category_Finance,Category_Machine Learning,Category_Marketing,Category_Programming,Category_Project Management,Category_Web Development,PriceBand_Free,PriceBand_High,PriceBand_Low,PriceBand_Medium,Duration_Long,Duration_Medium,Duration_Short,Rating_Excellent,Rating_Good,Rating_Low,Rating_Medium,Experience_High,EnrollmentTarget,RevenueTarget
CR00047,2025,7,July,2025-07,16,1433.44,16,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.4096385542168674,3,1,0,24307,Low,Short,Medium,1,1,High,3.9598795180722894,60.44779939033242,0.4096385542168674,16.0,89.59,14.0,1254.26,14.0,89.59,36.0,3225.2400000000002,36.0,3225.2400000000002,86.0,7704.74,0.1428571428571428,0.14285714285714302,1,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,16,1433.44
CR00047,2025,8,August,2025-08,10,895.9000000000001,10,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.4096385542168674,3,0,0,24308,Low,Short,Medium,1,1,High,3.9598795180722894,60.44779939033242,0.4096385542168674,10.0,89.59,16.0,1433.44,16.0,89.59,43.0,3852.3700000000003,43.0,3852.3700000000003,84.0,7525.56,-0.375,-0.375,1,-0.8660254037844385,-0.5000000000000004,0.6363636363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,10,895.9000000000001
CR00047,2025,9,September,2025-09,10,895.9000000000001,10,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.4096385542168674,3,0,1,24309,Low,Short,Medium,1,1,High,3.9598795180722894,60.44779939033242,0.4096385542168674,10.0,89.59,10.0,895.9000000000001,10.0,89.59,40.0,3583.6000000000004,40.0,3583.6000000000004,79.0,7077.610000000001,0.0,0.0,1,-1.0,-1.8369701987210297e-16,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,10,895.9000000000001
CR00047,2025,10,October,2025-10,13,1164.67,13,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.4096385542168674,4,1,0,24310,Low,Short,Medium,1,1,High,3.9598795180722894,60.44779939033242,0.4096385542168674,13.0,89.59,10.0,895.9000000000001,10.0,89.59,36.0,3225.2400000000002,36.0,3225.2400000000002,72.0,6450.4800000000005,0.30000000000000004,0.30000000000000004,1,-0.8660254037844386,0.5000000000000001,0.8181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,13,1164.67
CR00047,2025,11,November,2025-11,18,1612.62,18,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.4096385542168674,4,0,0,24311,Low,Short,Medium,1,1,High,3.9598795180722894,60.44779939033242,0.4096385542168674,17.999999999999996,89.58999999999999,13.0,1164.67,13.0,89.59,33.0,2956.4700000000003,33.0,2956.4700000000003,76.0,6808.840000000001,0.3846153846153846,0.38461538461538436,1,-0.5000000000000004,0.8660254037844384,0.9090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,18,1612.62
CR00047,2025,12,December,2025-12,13,1164.67,13,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.4096385542168674,4,0,1,24312,Low,Short,Medium,1,1,High,3.9598795180722894,60.44779939033242,0.4096385542168674,13.0,89.59,18.0,1612.62,18.0,89.59,41.0,3673.1900000000005,41.0,3673.1900000000005,81.0,7256.79,-0.2777777777777778,-0.2777777777777777,1,-2.4492935982947064e-16,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,13,1164.67
CR00048,2025,1,January,2025-01,13,0.0,13,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,1,1,0,24301,Free,Long,Good,0,0,High,4.057526881720429,64.28780494854895,0.3655913978494624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49999999999999994,0.8660254037844387,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,13,0.0
CR00048,2025,2,February,2025-02,19,0.0,19,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,1,0,0,24302,Free,Long,Good,0,0,High,4.057526881720429,64.28780494854895,0.3655913978494624,0.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.46153846153846145,0.0,1,0.8660254037844386,0.5000000000000001,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,19,0.0
CR00048,2025,3,March,2025-03,19,0.0,19,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,1,0,1,24303,Free,Long,Good,0,0,High,4.057526881720429,64.28780494854895,0.3655913978494624,0.0,0.0,19.0,0.0,19.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,1,1.0,6.123233995736766e-17,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,19,0.0
CR00048,2025,4,April,2025-04,13,0.0,13,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,2,1,0,24304,Free,Long,Good,0,0,High,4.057526881720429,64.28780494854895,0.3655913978494624,0.0,0.0,19.0,0.0,19.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,-0.3157894736842105,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,13,0.0
CR00048,2025,5,May,2025-05,16,0.0,16,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,2,0,0,24305,Free,Long,Good,0,0,High,4.057526881720429,64.28780494854895,0.3655913978494624,0.0,0.0,13.0,0.0,13.0,0.0,51.0,0.0,51.0,0.0,64.0,0.0,0.23076923076923084,0.0,1,0.49999999999999994,-0.8660254037844387,0.36363636363636365,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,16,0.0
CR00048,2025,6,June,2025-06,15,0.0,15,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,2,0,1,24306,Free,Long,Good,0,0,High,4.057526881720429,64.28780494854895,0.3655913978494624,0.0,0.0,16.0,0.0,16.0,0.0,48.0,0.0,48.0,0.0,80.0,0.0,-0.0625,0.0,1,1.2246467991473532e-16,-1.0,0.45454545454545453,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,15,0.0
CR00048,2025,7,July,2025-07,14,0.0,14,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,3,1,0,24307,Free,Long,Good,0,0,High,4.057526881720429,64.28780494854895,0.3655913978494624,0.0,0.0,15.0,0.0,15.0,0.0,44.0,0.0,44.0,0.0,95.0,0.0,-0.06666666666666665,0.0,1,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,14,0.0
CR00048,2025,8,August,2025-08,22,0.0,22,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,3,0,0,24308,Free,Long,Good,0,0,High,4.057526881720429,64.28780494854895,0.3655913978494624,0.0,0.0,14.0,0.0,14.0,0.0,45.0,0.0,45.0,0.0,96.0,0.0,0.5714285714285714,0.0,1,-0.8660254037844385,-0.5000000000000004,0.6363636363636364,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,22,0.0
CR00048,2025,9,September,2025-09,12,0.0,12,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,3,0,1,24309,Free,Long,Good,0,0,High,4.057526881720429,64.28780494854895,0.3655913978494624,0.0,0.0,22.0,0.0,22.0,0.0,51.0,0.0,51.0,0.0,99.0,0.0,-0.4545454545454546,0.0,1,-1.0,-1.8369701987210297e-16,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,12,0.0
CR00048,2025,10,October,2025-10,8,0.0,8,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,4,1,0,24310,Free,Long,Good,0,0,High,4.057526881720429,64.28780494854895,0.3655913978494624,0.0,0.0,12.0,0.0,12.0,0.0,48.0,0.0,48.0,0.0,92.0,0.0,-0.33333333333333337,0.0,1,-0.8660254037844386,0.5000000000000001,0.8181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,0.0
CR00048,2025,11,November,2025-11,13,0.0,13,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,4,0,0,24311,Free,Long,Good,0,0,High,4.057526881720429,64.28780494854895,0.3655913978494624,0.0,0.0,8.0,0.0,8.0,0.0,42.0,0.0,42.0,0.0,87.0,0.0,0.625,0.0,1,-0.5000000000000004,0.8660254037844384,0.9090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,13,0.0
CR00048,2025,12,December,2025-12,22,0.0,22,0.0,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,8,15.844086021505376,4.057526881720429,0.3655913978494624,4,0,1,24312,Free,Long,Good,0,0,High,4.057526881720429,64.28780494854895,0.3655913978494624,0.0,0.0,13.0,0.0,13.0,0.0,33.0,0.0,33.0,0.0,84.0,0.0,0.6923076923076923,0.0,1,-2.4492935982947064e-16,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,22,0.0
CR00049,2025,1,January,2025-01,22,9141.22,22,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,1,1,0,24301,High,Medium,Good,1,1,High,4.038711656441717,62.191204034777364,0.3926380368098159,22.0,415.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49999999999999994,0.8660254037844387,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,22,9141.22
CR00049,2025,2,February,2025-02,11,4570.61,11,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,1,0,0,24302,High,Medium,Good,1,1,High,4.038711656441717,62.191204034777364,0.3926380368098159,11.0,415.51,22.0,9141.22,22.0,415.51,22.0,9141.22,22.0,9141.22,22.0,9141.22,-0.5,-0.5,1,0.8660254037844386,0.5000000000000001,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,11,4570.61
CR00049,2025,3,March,2025-03,12,4986.12,12,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,1,0,1,24303,High,Medium,Good,1,1,High,4.038711656441717,62.191204034777364,0.3926380368098159,12.0,415.51,11.0,4570.61,11.0,415.51,33.0,13711.829999999998,33.0,13711.829999999998,33.0,13711.829999999998,0.09090909090909083,0.09090909090909105,1,1.0,6.123233995736766e-17,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,12,4986.12
CR00049,2025,4,April,2025-04,10,4155.1,10,415.5100000000001,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,2,1,0,24304,High,Medium,Good,1,1,High,4.038711656441717,62.191204034777364,0.3926380368098159,10.000000000000002,415.51000000000005,12.0,4986.12,12.0,415.51,45.0,18697.949999999997,45.0,18697.949999999997,45.0,18697.949999999997,-0.16666666666666663,-0.16666666666666663,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10,4155.1
CR00049,2025,5,May,2025-05,10,4155.1,10,415.5100000000001,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,2,0,0,24305,High,Medium,Good,1,1,High,4.038711656441717,62.191204034777364,0.3926380368098159,10.000000000000002,415.51000000000005,10.0,4155.1,10.0,415.5100000000001,33.0,13711.83,33.0,13711.83,55.0,22853.05,0.0,0.0,1,0.49999999999999994,-0.8660254037844387,0.36363636363636365,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10,4155.1
CR00049,2025,6,June,2025-06,13,5401.63,13,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,2,0,1,24306,High,Medium,Good,1,1,High,4.038711656441717,62.191204034777364,0.3926380368098159,13.0,415.51,10.0,4155.1,10.0,415.5100000000001,32.0,13296.320000000002,32.0,13296.320000000002,65.0,27008.15,0.30000000000000004,0.2999999999999998,1,1.2246467991473532e-16,-1.0,0.45454545454545453,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,13,5401.63
CR00049,2025,7,July,2025-07,15,6232.65,15,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,3,1,0,24307,High,Medium,Good,1,1,High,4.038711656441717,62.191204034777364,0.3926380368098159,15.0,415.51,13.0,5401.63,13.0,415.51,33.0,13711.830000000002,33.0,13711.830000000002,78.0,32409.78,0.15384615384615374,0.15384615384615374,1,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,15,6232.65
CR00049,2025,8,August,2025-08,11,4570.61,11,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,3,0,0,24308,High,Medium,Good,1,1,High,4.038711656441717,62.191204034777364,0.3926380368098159,11.0,415.51,15.0,6232.65,15.0,415.51,38.0,15789.380000000001,38.0,15789.380000000001,71.0,29501.21,-0.2666666666666667,-0.2666666666666667,1,-0.8660254037844385,-0.5000000000000004,0.6363636363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,11,4570.61
CR00049,2025,9,September,2025-09,11,4570.61,11,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,3,0,1,24309,High,Medium,Good,1,1,High,4.038711656441717,62.191204034777364,0.3926380368098159,11.0,415.51,11.0,4570.61,11.0,415.51,39.0,16204.89,39.0,16204.89,71.0,29501.21,0.0,0.0,1,-1.0,-1.8369701987210297e-16,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,11,4570.61
CR00049,2025,10,October,2025-10,15,6232.65,15,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,4,1,0,24310,High,Medium,Good,1,1,High,4.038711656441717,62.191204034777364,0.3926380368098159,15.0,415.51,11.0,4570.61,11.0,415.51,37.0,15373.869999999999,37.0,15373.869999999999,70.0,29085.699999999997,0.36363636363636354,0.36363636363636376,1,-0.8660254037844386,0.5000000000000001,0.8181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,15,6232.65
CR00049,2025,11,November,2025-11,17,7063.67,17,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,4,0,0,24311,High,Medium,Good,1,1,High,4.038711656441717,62.191204034777364,0.3926380368098159,17.0,415.51,15.0,6232.65,15.0,415.51,37.0,15373.869999999999,37.0,15373.869999999999,75.0,31163.25,0.1333333333333333,0.1333333333333333,1,-0.5000000000000004,0.8660254037844384,0.9090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,17,7063.67
CR00049,2025,12,December,2025-12,16,6648.16,16,415.51,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,8,15.39877300613497,4.038711656441717,0.3926380368098159,4,0,1,24312,High,Medium,Good,1,1,High,4.038711656441717,62.191204034777364,0.3926380368098159,16.0,415.51,17.0,7063.67,17.0,415.51,43.0,17866.93,43.0,17866.93,82.0,34071.82,-0.05882352941176472,-0.05882352941176472,1,-2.4492935982947064e-16,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,16,6648.16
CR00050,2025,1,January,2025-01,15,7363.5,15,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,1,1,0,24301,High,Short,Excellent,1,0,High,3.9402873563218392,59.94218754128683,0.4137931034482758,15.0,490.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49999999999999994,0.8660254037844387,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,15,7363.5
CR00050,2025,2,February,2025-02,19,9327.1,19,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,1,0,0,24302,High,Short,Excellent,1,0,High,3.9402873563218392,59.94218754128683,0.4137931034482758,19.0,490.90000000000003,15.0,7363.5,15.0,490.9,15.0,7363.5,15.0,7363.5,15.0,7363.5,0.2666666666666666,0.2666666666666666,1,0.8660254037844386,0.5000000000000001,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,19,9327.1
CR00050,2025,3,March,2025-03,23,11290.7,23,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,1,0,1,24303,High,Short,Excellent,1,0,High,3.9402873563218392,59.94218754128683,0.4137931034482758,23.000000000000004,490.90000000000003,19.0,9327.1,19.0,490.9,34.0,16690.6,34.0,16690.6,34.0,16690.6,0.21052631578947367,0.21052631578947367,1,1.0,6.123233995736766e-17,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,23,11290.7
CR00050,2025,4,April,2025-04,15,7363.5,15,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,2,1,0,24304,High,Short,Excellent,1,0,High,3.9402873563218392,59.94218754128683,0.4137931034482758,15.0,490.9,23.0,11290.7,23.0,490.9,57.0,27981.300000000003,57.0,27981.300000000003,57.0,27981.300000000003,-0.34782608695652173,-0.34782608695652173,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,15,7363.5
CR00050,2025,5,May,2025-05,10,4909.0,10,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,2,0,0,24305,High,Short,Excellent,1,0,High,3.9402873563218392,59.94218754128683,0.4137931034482758,10.0,490.9,15.0,7363.5,15.0,490.9,57.0,27981.300000000003,57.0,27981.300000000003,72.0,35344.8,-0.33333333333333337,-0.33333333333333337,1,0.49999999999999994,-0.8660254037844387,0.36363636363636365,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,10,4909.0
CR00050,2025,6,June,2025-06,16,7854.4,16,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,2,0,1,24306,High,Short,Excellent,1,0,High,3.9402873563218392,59.94218754128683,0.4137931034482758,16.0,490.9,10.0,4909.0,10.0,490.9,48.0,23563.200000000004,48.0,23563.200000000004,82.0,40253.8,0.6000000000000001,0.5999999999999999,1,1.2246467991473532e-16,-1.0,0.45454545454545453,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,16,7854.4
CR00050,2025,7,July,2025-07,13,6381.7,13,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,3,1,0,24307,High,Short,Excellent,1,0,High,3.9402873563218392,59.94218754128683,0.4137931034482758,13.0,490.9,16.0,7854.4,16.0,490.9,41.0,20126.9,41.0,20126.9,98.0,48108.2,-0.1875,-0.1875,1,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,13,6381.7
CR00050,2025,8,August,2025-08,8,3927.2,8,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,3,0,0,24308,High,Short,Excellent,1,0,High,3.9402873563218392,59.94218754128683,0.4137931034482758,8.0,490.9,13.0,6381.7,13.0,490.9,39.0,19145.1,39.0,19145.1,96.0,47126.4,-0.3846153846153846,-0.3846153846153846,1,-0.8660254037844385,-0.5000000000000004,0.6363636363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,8,3927.2
CR00050,2025,9,September,2025-09,12,5890.799999999999,12,490.8999999999999,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,3,0,1,24309,High,Short,Excellent,1,0,High,3.9402873563218392,59.94218754128683,0.4137931034482758,11.999999999999998,490.8999999999999,8.0,3927.2,8.0,490.9,37.0,18163.3,37.0,18163.3,85.0,41726.5,0.5,0.4999999999999998,1,-1.0,-1.8369701987210297e-16,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,12,5890.799999999999
CR00050,2025,10,October,2025-10,13,6381.7,13,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,4,1,0,24310,High,Short,Excellent,1,0,High,3.9402873563218392,59.94218754128683,0.4137931034482758,13.0,490.9,12.0,5890.799999999999,12.0,490.8999999999999,33.0,16199.699999999999,33.0,16199.699999999999,74.0,36326.6,0.08333333333333326,0.08333333333333348,1,-0.8660254037844386,0.5000000000000001,0.8181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,13,6381.7
CR00050,2025,11,November,2025-11,17,8345.3,17,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,4,0,0,24311,High,Short,Excellent,1,0,High,3.9402873563218392,59.94218754128683,0.4137931034482758,17.0,490.9,13.0,6381.7,13.0,490.9,33.0,16199.7,33.0,16199.7,72.0,35344.799999999996,0.3076923076923077,0.3076923076923077,1,-0.5000000000000004,0.8660254037844384,0.9090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,17,8345.3
CR00050,2025,12,December,2025-12,13,6381.7,13,490.9,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,8,15.21264367816092,3.9402873563218392,0.4137931034482758,4,0,1,24312,High,Short,Excellent,1,0,High,3.9402873563218392,59.94218754128683,0.4137931034482758,13.0,490.9,17.0,8345.3,17.0,490.9,42.0,20617.8,42.0,20617.8,79.0,38781.09999999999,-0.23529411764705888,-0.23529411764705876,1,-2.4492935982947064e-16,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,13,6381.7
CR00051,2025,1,January,2025-01,10,378.9,10,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.2923976608187134,1,1,0,24301,Low,Medium,Low,1,2,High,4.0678947368421055,63.82550630963374,0.2923976608187134,10.0,37.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49999999999999994,0.8660254037844387,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,10,378.9
CR00051,2025,2,February,2025-02,15,568.35,15,37.89,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,20,15.690058479532164,4.0678947368421055,0.2923976608187134,1,0,0,24302,Low,Medium,Low,1,2,High,4.0678947368421055,63.82550630963374,0.2923976608187134,15.0,37.89,10.0,378.9,10.0,37.89,10.0,378.9,10.0,378.9,10.0,378.9,0.5,0.5000000000000002,1,0.8660254037844386,0.5000000000000001,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,15,568.35
