TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,Year,Month,MonthName,Quarter,Day,DayOfWeek,DayName
TT07290,U02445,CR00024,2025-03-20,117.68,PayPal,TC00042,2025,3,March,1,20,3,Thursday
TT07291,U02459,CR00029,2025-04-13,0.0,PayPal,TC00042,2025,4,April,2,13,6,Sunday
TT07292,U02485,CR00026,2025-12-26,0.0,Credit Card,TC00042,2025,12,December,4,26,4,Friday
TT07293,U02490,CR00028,2025-08-25,0.78,PayPal,TC00042,2025,8,August,3,25,0,Monday
TT07294,U02512,CR00044,2025-07-16,119.04,PayPal,TC00040,2025,7,July,3,16,2,Wednesday
TT07295,U02537,CR00050,2025-07-05,490.9,PayPal,TC00040,2025,7,July,3,5,5,Saturday
TT07296,U02541,CR00010,2025-04-29,0.0,PayPal,TC00040,2025,4,April,2,29,1,Tuesday
TT07297,U02542,CR00017,2025-05-04,0.0,Bank Transfer,TC00040,2025,5,May,2,4,6,Sunday
TT07298,U02564,CR00044,2025-06-03,119.04,Credit Card,TC00042,2025,6,June,2,3,1,Tuesday
TT07299,U02566,CR00060,2025-09-29,0.0,PayPal,TC00042,2025,9,September,3,29,0,Monday
TT07300,U02582,CR00022,2025-01-05,0.0,Credit Card,TC00040,2025,1,January,1,5,6,Sunday
TT07301,U02583,CR00029,2025-05-08,0.0,Credit Card,TC00042,2025,5,May,2,8,3,Thursday
TT07302,U02593,CR00050,2025-03-28,490.9,PayPal,TC00040,2025,3,March,1,28,4,Friday
TT07303,U02602,CR00037,2025-10-24,0.0,Bank Transfer,TC00040,2025,10,October,4,24,4,Friday
TT07304,U02605,CR00035,2025-12-15,0.0,Bank Transfer,TC00040,2025,12,December,4,15,0,Monday
TT07305,U02612,CR00026,2025-11-17,0.0,Bank Transfer,TC00042,2025,11,November,4,17,0,Monday
TT07306,U02614,CR00060,2025-12-03,0.0,PayPal,TC00040,2025,12,December,4,3,2,Wednesday
TT07307,U02616,CR00016,2025-10-30,0.0,PayPal,TC00042,2025,10,October,4,30,3,Thursday
TT07308,U02633,CR00043,2025-07-19,0.0,PayPal,TC00040,2025,7,July,3,19,5,Saturday
TT07309,U02643,CR00022,2025-01-29,0.0,Bank Transfer,TC00040,2025,1,January,1,29,2,Wednesday
TT07310,U02645,CR00039,2025-12-27,346.71,Bank Transfer,TC00042,2025,12,December,4,27,5,Saturday
TT07311,U02651,CR00019,2025-03-06,0.0,PayPal,TC00042,2025,3,March,1,6,3,Thursday
TT07312,U02663,CR00027,2025-06-01,0.0,PayPal,TC00042,2025,6,June,2,1,6,Sunday
TT07313,U02683,CR00006,2025-04-08,276.37,Credit Card,TC00040,2025,4,April,2,8,1,Tuesday
TT07314,U02684,CR00017,2025-03-13,0.0,Bank Transfer,TC00042,2025,3,March,1,13,3,Thursday
TT07315,U02698,CR00045,2025-03-27,0.0,Credit Card,TC00042,2025,3,March,1,27,3,Thursday
TT07316,U02709,CR00046,2025-04-07,248.1,Credit Card,TC00042,2025,4,April,2,7,0,Monday
TT07317,U02733,CR00049,2025-11-28,415.51,Bank Transfer,TC00042,2025,11,November,4,28,4,Friday
TT07318,U02743,CR00025,2025-03-01,299.57,PayPal,TC00040,2025,3,March,1,1,5,Saturday
TT07319,U02754,CR00032,2025-08-30,0.0,PayPal,TC00040,2025,8,August,3,30,5,Saturday
TT07320,U02770,CR00025,2025-12-30,299.57,Credit Card,TC00040,2025,12,December,4,30,1,Tuesday
TT07321,U02775,CR00021,2025-03-07,0.0,Bank Transfer,TC00042,2025,3,March,1,7,4,Friday
TT07322,U02786,CR00025,2025-12-05,299.57,Bank Transfer,TC00040,2025,12,December,4,5,4,Friday
TT07323,U02788,CR00044,2025-07-16,119.04,PayPal,TC00042,2025,7,July,3,16,2,Wednesday
TT07324,U02791,CR00044,2025-04-19,119.04,Credit Card,TC00040,2025,4,April,2,19,5,Saturday
TT07325,U02792,CR00051,2025-05-27,37.89,Bank Transfer,TC00042,2025,5,May,2,27,1,Tuesday
TT07326,U02793,CR00018,2025-08-19,0.0,Bank Transfer,TC00042,2025,8,August,3,19,1,Tuesday
TT07327,U02825,CR00044,2025-09-04,119.04,PayPal,TC00042,2025,9,September,3,4,3,Thursday
TT07328,U02843,CR00019,2025-12-10,0.0,PayPal,TC00040,2025,12,December,4,10,2,Wednesday
TT07329,U02844,CR00006,2025-11-13,276.37,Credit Card,TC00040,2025,11,November,4,13,3,Thursday
TT07330,U02850,CR00009,2025-10-13,0.0,Credit Card,TC00040,2025,10,October,4,13,0,Monday
TT07331,U02857,CR00037,2025-08-25,0.0,Bank Transfer,TC00040,2025,8,August,3,25,0,Monday
TT07332,U02874,CR00055,2025-08-15,57.32,Bank Transfer,TC00040,2025,8,August,3,15,4,Friday
TT07333,U02899,CR00058,2025-09-21,0.0,PayPal,TC00040,2025,9,September,3,21,6,Sunday
TT07334,U02909,CR00049,2025-01-21,415.51,Credit Card,TC00042,2025,1,January,1,21,1,Tuesday
TT07335,U02915,CR00004,2025-07-07,0.0,Bank Transfer,TC00042,2025,7,July,3,7,0,Monday
TT07336,U02916,CR00049,2025-10-02,415.51,Credit Card,TC00042,2025,10,October,4,2,3,Thursday
TT07337,U02927,CR00011,2025-10-27,326.02,PayPal,TC00042,2025,10,October,4,27,0,Monday
TT07338,U02931,CR00044,2025-03-27,119.04,Bank Transfer,TC00040,2025,3,March,1,27,3,Thursday
TT07339,U02941,CR00060,2025-10-15,0.0,Bank Transfer,TC00042,2025,10,October,4,15,2,Wednesday
TT07340,U02947,CR00031,2025-08-08,0.0,PayPal,TC00040,2025,8,August,3,8,4,Friday
TT07341,U02958,CR00022,2025-02-08,0.0,PayPal,TC00040,2025,2,February,1,8,5,Saturday
TT07342,U02969,CR00003,2025-10-23,0.0,Bank Transfer,TC00042,2025,10,October,4,23,3,Thursday
TT07343,U02971,CR00007,2025-04-11,0.0,Credit Card,TC00040,2025,4,April,2,11,4,Friday
TT07344,U02974,CR00021,2025-08-15,0.0,Bank Transfer,TC00042,2025,8,August,3,15,4,Friday
TT07345,U02976,CR00019,2025-01-10,0.0,Bank Transfer,TC00042,2025,1,January,1,10,4,Friday
TT07346,U02980,CR00039,2025-07-15,346.71,Credit Card,TC00042,2025,7,July,3,15,1,Tuesday
TT07347,U02981,CR00042,2025-02-01,0.0,PayPal,TC00042,2025,2,February,1,1,5,Saturday
TT07348,U02984,CR00027,2025-11-01,0.0,PayPal,TC00042,2025,11,November,4,1,5,Saturday
TT07349,U02989,CR00041,2025-12-30,53.86,PayPal,TC00040,2025,12,December,4,30,1,Tuesday
TT07350,U02992,CR00001,2025-10-08,472.28,PayPal,TC00042,2025,10,October,4,8,2,Wednesday
TT07351,U02994,CR00025,2025-05-01,299.57,PayPal,TC00042,2025,5,May,2,1,3,Thursday
TT07352,U00004,CR00038,2025-08-21,342.61,Bank Transfer,TC00040,2025,8,August,3,21,3,Thursday
TT07353,U00013,CR00039,2025-11-08,346.71,Bank Transfer,TC00042,2025,11,November,4,8,5,Saturday
TT07354,U00018,CR00026,2025-11-22,0.0,Credit Card,TC00042,2025,11,November,4,22,5,Saturday
TT07355,U00045,CR00004,2025-07-20,0.0,PayPal,TC00040,2025,7,July,3,20,6,Sunday
TT07356,U00055,CR00048,2025-07-06,0.0,Bank Transfer,TC00042,2025,7,July,3,6,6,Sunday
TT07357,U00071,CR00054,2025-02-26,0.0,PayPal,TC00040,2025,2,February,1,26,2,Wednesday
TT07358,U00083,CR00047,2025-11-19,89.59,PayPal,TC00042,2025,11,November,4,19,2,Wednesday
TT07359,U00085,CR00043,2025-01-09,0.0,Credit Card,TC00040,2025,1,January,1,9,3,Thursday
TT07360,U00109,CR00020,2025-12-06,0.0,Bank Transfer,TC00040,2025,12,December,4,6,5,Saturday
TT07361,U00112,CR00052,2025-12-22,0.0,PayPal,TC00042,2025,12,December,4,22,0,Monday
TT07362,U00117,CR00055,2025-09-01,57.32,Credit Card,TC00040,2025,9,September,3,1,0,Monday
TT07363,U00126,CR00058,2025-12-03,0.0,Bank Transfer,TC00042,2025,12,December,4,3,2,Wednesday
TT07364,U00128,CR00060,2025-05-08,0.0,Bank Transfer,TC00040,2025,5,May,2,8,3,Thursday
TT07365,U00133,CR00025,2025-12-30,299.57,Bank Transfer,TC00042,2025,12,December,4,30,1,Tuesday
TT07366,U00134,CR00022,2025-10-14,0.0,PayPal,TC00040,2025,10,October,4,14,1,Tuesday
TT07367,U00144,CR00018,2025-04-15,0.0,Credit Card,TC00040,2025,4,April,2,15,1,Tuesday
TT07368,U00147,CR00058,2025-05-21,0.0,PayPal,TC00042,2025,5,May,2,21,2,Wednesday
TT07369,U00152,CR00052,2025-01-19,0.0,Credit Card,TC00040,2025,1,January,1,19,6,Sunday
TT07370,U00166,CR00053,2025-12-06,0.0,Credit Card,TC00042,2025,12,December,4,6,5,Saturday
TT07371,U00173,CR00043,2025-09-16,0.0,Bank Transfer,TC00040,2025,9,September,3,16,1,Tuesday
TT07372,U00178,CR00060,2025-06-30,0.0,Credit Card,TC00042,2025,6,June,2,30,0,Monday
TT07373,U00191,CR00001,2025-01-16,472.28,PayPal,TC00042,2025,1,January,1,16,3,Thursday
TT07374,U00192,CR00051,2025-11-07,37.89,PayPal,TC00042,2025,11,November,4,7,4,Friday
TT07375,U00208,CR00024,2025-02-24,117.68,Credit Card,TC00042,2025,2,February,1,24,0,Monday
TT07376,U00216,CR00002,2025-01-16,0.0,Bank Transfer,TC00042,2025,1,January,1,16,3,Thursday
TT07377,U00220,CR00022,2025-07-15,0.0,Bank Transfer,TC00042,2025,7,July,3,15,1,Tuesday
TT07378,U00238,CR00050,2025-10-24,490.9,Bank Transfer,TC00040,2025,10,October,4,24,4,Friday
TT07379,U00251,CR00038,2025-12-26,342.61,Bank Transfer,TC00040,2025,12,December,4,26,4,Friday
TT07380,U00260,CR00010,2025-05-03,0.0,Credit Card,TC00040,2025,5,May,2,3,5,Saturday
TT07381,U00265,CR00056,2025-04-30,212.39,Bank Transfer,TC00040,2025,4,April,2,30,2,Wednesday
TT07382,U00272,CR00055,2025-08-25,57.32,Bank Transfer,TC00042,2025,8,August,3,25,0,Monday
TT07383,U00282,CR00045,2025-04-17,0.0,Credit Card,TC00042,2025,4,April,2,17,3,Thursday
TT07384,U00292,CR00002,2025-08-15,0.0,Credit Card,TC00042,2025,8,August,3,15,4,Friday
TT07385,U00293,CR00045,2025-03-04,0.0,Bank Transfer,TC00040,2025,3,March,1,4,1,Tuesday
TT07386,U00301,CR00057,2025-09-03,177.34,Credit Card,TC00040,2025,9,September,3,3,2,Wednesday
TT07387,U00303,CR00027,2025-04-20,0.0,Credit Card,TC00042,2025,4,April,2,20,6,Sunday
TT07388,U00310,CR00024,2025-04-06,117.68,Bank Transfer,TC00042,2025,4,April,2,6,6,Sunday
TT07389,U00315,CR00012,2025-09-12,487.92,Bank Transfer,TC00040,2025,9,September,3,12,4,Friday
TT07390,U00321,CR00046,2025-02-27,248.1,Credit Card,TC00042,2025,2,February,1,27,3,Thursday
TT07391,U00322,CR00021,2025-09-14,0.0,PayPal,TC00040,2025,9,September,3,14,6,Sunday
TT07392,U00323,CR00010,2025-09-17,0.0,Bank Transfer,TC00040,2025,9,September,3,17,2,Wednesday
TT07393,U00329,CR00029,2025-07-02,0.0,Credit Card,TC00042,2025,7,July,3,2,2,Wednesday
TT07394,U00330,CR00033,2025-03-23,0.0,PayPal,TC00040,2025,3,March,1,23,6,Sunday
TT07395,U00334,CR00022,2025-09-12,0.0,PayPal,TC00040,2025,9,September,3,12,4,Friday
TT07396,U00338,CR00003,2025-07-16,0.0,PayPal,TC00042,2025,7,July,3,16,2,Wednesday
TT07397,U00339,CR00023,2025-05-25,0.0,Credit Card,TC00042,2025,5,May,2,25,6,Sunday
TT07398,U00340,CR00002,2025-03-14,0.0,Credit Card,TC00042,2025,3,March,1,14,4,Friday
TT07399,U00345,CR00050,2025-06-23,490.9,Credit Card,TC00042,2025,6,June,2,23,0,Monday
TT07400,U00351,CR00018,2025-06-24,0.0,Bank Transfer,TC00042,2025,6,June,2,24,1,Tuesday
TT07401,U00352,CR00016,2025-01-21,0.0,Bank Transfer,TC00042,2025,1,January,1,21,1,Tuesday
TT07402,U00353,CR00057,2025-11-13,177.34,Credit Card,TC00040,2025,11,November,4,13,3,Thursday
TT07403,U00356,CR00030,2025-07-13,0.0,PayPal,TC00042,2025,7,July,3,13,6,Sunday
TT07404,U00357,CR00003,2025-05-28,0.0,Bank Transfer,TC00040,2025,5,May,2,28,2,Wednesday
TT07405,U00365,CR00057,2025-12-26,177.34,PayPal,TC00040,2025,12,December,4,26,4,Friday
TT07406,U00379,CR00005,2025-07-24,0.0,PayPal,TC00040,2025,7,July,3,24,3,Thursday
TT07407,U00383,CR00012,2025-03-03,487.92,Credit Card,TC00042,2025,3,March,1,3,0,Monday
TT07408,U00394,CR00009,2025-02-23,0.0,Credit Card,TC00042,2025,2,February,1,23,6,Sunday
TT07409,U00404,CR00044,2025-02-03,119.04,Credit Card,TC00040,2025,2,February,1,3,0,Monday
TT07410,U00406,CR00040,2025-05-06,327.99,Credit Card,TC00042,2025,5,May,2,6,1,Tuesday
TT07411,U00407,CR00003,2025-02-17,0.0,Credit Card,TC00040,2025,2,February,1,17,0,Monday
TT07412,U00411,CR00054,2025-05-26,0.0,Credit Card,TC00042,2025,5,May,2,26,0,Monday
TT07413,U00415,CR00044,2025-06-29,119.04,Credit Card,TC00040,2025,6,June,2,29,6,Sunday
TT07414,U00423,CR00003,2025-11-27,0.0,PayPal,TC00040,2025,11,November,4,27,3,Thursday
TT07415,U00424,CR00028,2025-04-30,0.78,Bank Transfer,TC00042,2025,4,April,2,30,2,Wednesday
TT07416,U00427,CR00008,2025-11-09,0.0,Bank Transfer,TC00042,2025,11,November,4,9,6,Sunday
TT07417,U00438,CR00025,2025-06-25,299.57,PayPal,TC00042,2025,6,June,2,25,2,Wednesday
TT07418,U00444,CR00047,2025-12-29,89.59,Credit Card,TC00042,2025,12,December,4,29,0,Monday
TT07419,U00449,CR00019,2025-12-19,0.0,PayPal,TC00040,2025,12,December,4,19,4,Friday
TT07420,U00450,CR00020,2025-09-14,0.0,PayPal,TC00042,2025,9,September,3,14,6,Sunday
TT07421,U00464,CR00007,2025-09-16,0.0,Credit Card,TC00042,2025,9,September,3,16,1,Tuesday
TT07422,U00494,CR00004,2025-10-30,0.0,Bank Transfer,TC00042,2025,10,October,4,30,3,Thursday
TT07423,U00543,CR00019,2025-02-12,0.0,Bank Transfer,TC00040,2025,2,February,1,12,2,Wednesday
TT07424,U00556,CR00027,2025-02-01,0.0,Bank Transfer,TC00042,2025,2,February,1,1,5,Saturday
TT07425,U00559,CR00046,2025-05-25,248.1,Bank Transfer,TC00042,2025,5,May,2,25,6,Sunday
TT07426,U00562,CR00005,2025-06-13,0.0,PayPal,TC00042,2025,6,June,2,13,4,Friday
TT07427,U00569,CR00054,2025-10-13,0.0,Credit Card,TC00042,2025,10,October,4,13,0,Monday
TT07428,U00570,CR00059,2025-12-27,0.0,Bank Transfer,TC00042,2025,12,December,4,27,5,Saturday
TT07429,U00572,CR00057,2025-01-17,177.34,Bank Transfer,TC00040,2025,1,January,1,17,4,Friday
TT07430,U00573,CR00025,2025-10-04,299.57,Bank Transfer,TC00042,2025,10,October,4,4,5,Saturday
TT07431,U00574,CR00051,2025-01-10,37.89,Bank Transfer,TC00042,2025,1,January,1,10,4,Friday
TT07432,U00576,CR00043,2025-12-18,0.0,Credit Card,TC00040,2025,12,December,4,18,3,Thursday
TT07433,U00584,CR00044,2025-04-24,119.04,PayPal,TC00040,2025,4,April,2,24,3,Thursday
TT07434,U00592,CR00020,2025-08-07,0.0,Bank Transfer,TC00042,2025,8,August,3,7,3,Thursday
TT07435,U00595,CR00060,2025-08-02,0.0,Credit Card,TC00040,2025,8,August,3,2,5,Saturday
TT07436,U00604,CR00042,2025-07-07,0.0,Bank Transfer,TC00042,2025,7,July,3,7,0,Monday
TT07437,U00619,CR00038,2025-04-21,342.61,PayPal,TC00042,2025,4,April,2,21,0,Monday
TT07438,U00622,CR00007,2025-05-22,0.0,Credit Card,TC00040,2025,5,May,2,22,3,Thursday
TT07439,U00633,CR00012,2025-04-14,487.92,Credit Card,TC00042,2025,4,April,2,14,0,Monday
TT07440,U00636,CR00019,2025-09-14,0.0,PayPal,TC00040,2025,9,September,3,14,6,Sunday
TT07441,U00639,CR00044,2025-07-09,119.04,Bank Transfer,TC00042,2025,7,July,3,9,2,Wednesday
TT07442,U00666,CR00057,2025-03-30,177.34,Bank Transfer,TC00040,2025,3,March,1,30,6,Sunday
TT07443,U00687,CR00006,2025-11-21,276.37,PayPal,TC00042,2025,11,November,4,21,4,Friday
TT07444,U00701,CR00031,2025-06-21,0.0,Bank Transfer,TC00040,2025,6,June,2,21,5,Saturday
TT07445,U00704,CR00047,2025-11-09,89.59,Credit Card,TC00040,2025,11,November,4,9,6,Sunday
TT07446,U00723,CR00004,2025-01-27,0.0,Credit Card,TC00042,2025,1,January,1,27,0,Monday
TT07447,U00724,CR00008,2025-10-29,0.0,PayPal,TC00040,2025,10,October,4,29,2,Wednesday
TT07448,U00752,CR00009,2025-09-14,0.0,Bank Transfer,TC00042,2025,9,September,3,14,6,Sunday
TT07449,U00765,CR00034,2025-03-19,394.26,PayPal,TC00040,2025,3,March,1,19,2,Wednesday
TT07450,U00767,CR00002,2025-04-29,0.0,PayPal,TC00040,2025,4,April,2,29,1,Tuesday
TT07451,U00772,CR00032,2025-06-18,0.0,PayPal,TC00040,2025,6,June,2,18,2,Wednesday
TT07452,U00775,CR00057,2025-09-03,177.34,PayPal,TC00040,2025,9,September,3,3,2,Wednesday
TT07453,U00819,CR00036,2025-09-09,0.0,Credit Card,TC00040,2025,9,September,3,9,1,Tuesday
TT07454,U00821,CR00060,2025-12-08,0.0,Bank Transfer,TC00040,2025,12,December,4,8,0,Monday
TT07455,U00829,CR00032,2025-08-09,0.0,Credit Card,TC00040,2025,8,August,3,9,5,Saturday
TT07456,U00836,CR00020,2025-10-19,0.0,Credit Card,TC00040,2025,10,October,4,19,6,Sunday
TT07457,U00838,CR00050,2025-03-13,490.9,PayPal,TC00042,2025,3,March,1,13,3,Thursday
TT07458,U00850,CR00038,2025-06-02,342.61,Bank Transfer,TC00042,2025,6,June,2,2,0,Monday
TT07459,U00852,CR00037,2025-08-16,0.0,Bank Transfer,TC00042,2025,8,August,3,16,5,Saturday
TT07460,U00858,CR00053,2025-09-07,0.0,Bank Transfer,TC00042,2025,9,September,3,7,6,Sunday
TT07461,U00870,CR00021,2025-11-07,0.0,Bank Transfer,TC00042,2025,11,November,4,7,4,Friday
TT07462,U00874,CR00055,2025-05-01,57.32,PayPal,TC00042,2025,5,May,2,1,3,Thursday
TT07463,U00876,CR00017,2025-02-26,0.0,Credit Card,TC00042,2025,2,February,1,26,2,Wednesday
TT07464,U00881,CR00011,2025-01-27,326.02,Bank Transfer,TC00042,2025,1,January,1,27,0,Monday
TT07465,U00893,CR00034,2025-08-27,394.26,Credit Card,TC00040,2025,8,August,3,27,2,Wednesday
TT07466,U00898,CR00024,2025-11-25,117.68,Credit Card,TC00040,2025,11,November,4,25,1,Tuesday
TT07467,U00907,CR00015,2025-05-26,285.05,Credit Card,TC00042,2025,5,May,2,26,0,Monday
TT07468,U00915,CR00004,2025-09-05,0.0,PayPal,TC00040,2025,9,September,3,5,4,Friday
TT07469,U00917,CR00018,2025-04-23,0.0,Bank Transfer,TC00042,2025,4,April,2,23,2,Wednesday
TT07470,U00928,CR00022,2025-11-19,0.0,PayPal,TC00042,2025,11,November,4,19,2,Wednesday
TT07471,U00959,CR00034,2025-02-16,394.26,PayPal,TC00040,2025,2,February,1,16,6,Sunday
TT07472,U00967,CR00007,2025-01-20,0.0,Credit Card,TC00042,2025,1,January,1,20,0,Monday
TT07473,U00976,CR00039,2025-07-27,346.71,Bank Transfer,TC00042,2025,7,July,3,27,6,Sunday
TT07474,U00981,CR00008,2025-03-09,0.0,PayPal,TC00042,2025,3,March,1,9,6,Sunday
TT07475,U00989,CR00015,2025-06-11,285.05,Bank Transfer,TC00040,2025,6,June,2,11,2,Wednesday
TT07476,U00997,CR00019,2025-04-17,0.0,Bank Transfer,TC00042,2025,4,April,2,17,3,Thursday
TT07477,U01000,CR00003,2025-01-13,0.0,Bank Transfer,TC00040,2025,1,January,1,13,0,Monday
TT07478,U01015,CR00023,2025-08-05,0.0,Credit Card,TC00040,2025,8,August,3,5,1,Tuesday
TT07479,U01020,CR00011,2025-03-19,326.02,Bank Transfer,TC00040,2025,3,March,1,19,2,Wednesday
TT07480,U01022,CR00053,2025-04-23,0.0,Bank Transfer,TC00042,2025,4,April,2,23,2,Wednesday
TT07481,U01032,CR00012,2025-06-09,487.92,PayPal,TC00042,2025,6,June,2,9,0,Monday
TT07482,U01033,CR00025,2025-09-12,299.57,PayPal,TC00042,2025,9,September,3,12,4,Friday
TT07483,U01034,CR00045,2025-05-05,0.0,Credit Card,TC00042,2025,5,May,2,5,0,Monday
TT07484,U01066,CR00027,2025-07-24,0.0,PayPal,TC00042,2025,7,July,3,24,3,Thursday
TT07485,U01079,CR00030,2025-04-11,0.0,Credit Card,TC00042,2025,4,April,2,11,4,Friday
TT07486,U01083,CR00001,2025-03-11,472.28,Credit Card,TC00042,2025,3,March,1,11,1,Tuesday
TT07487,U01084,CR00045,2025-08-03,0.0,Credit Card,TC00042,2025,8,August,3,3,6,Sunday
TT07488,U01092,CR00039,2025-05-27,346.71,Credit Card,TC00042,2025,5,May,2,27,1,Tuesday
TT07489,U01096,CR00023,2025-01-23,0.0,Bank Transfer,TC00042,2025,1,January,1,23,3,Thursday
TT07490,U01123,CR00052,2025-11-13,0.0,Credit Card,TC00042,2025,11,November,4,13,3,Thursday
TT07491,U01143,CR00047,2025-03-19,89.59,Bank Transfer,TC00040,2025,3,March,1,19,2,Wednesday
TT07492,U01146,CR00043,2025-01-07,0.0,Credit Card,TC00042,2025,1,January,1,7,1,Tuesday
TT07493,U01151,CR00018,2025-02-26,0.0,Credit Card,TC00040,2025,2,February,1,26,2,Wednesday
TT07494,U01158,CR00036,2025-08-02,0.0,PayPal,TC00042,2025,8,August,3,2,5,Saturday
TT07495,U01163,CR00010,2025-12-02,0.0,Credit Card,TC00042,2025,12,December,4,2,1,Tuesday
TT07496,U01167,CR00053,2025-05-09,0.0,Credit Card,TC00040,2025,5,May,2,9,4,Friday
TT07497,U01170,CR00039,2025-08-07,346.71,Credit Card,TC00042,2025,8,August,3,7,3,Thursday
TT07498,U01177,CR00041,2025-12-16,53.86,PayPal,TC00040,2025,12,December,4,16,1,Tuesday
TT07499,U01180,CR00027,2025-11-04,0.0,Credit Card,TC00042,2025,11,November,4,4,1,Tuesday
TT07500,U01197,CR00031,2025-07-05,0.0,Credit Card,TC00040,2025,7,July,3,5,5,Saturday
TT07501,U01203,CR00056,2025-03-15,212.39,Bank Transfer,TC00040,2025,3,March,1,15,5,Saturday
TT07502,U01224,CR00032,2025-06-29,0.0,Credit Card,TC00040,2025,6,June,2,29,6,Sunday
TT07503,U01231,CR00036,2025-12-30,0.0,Bank Transfer,TC00042,2025,12,December,4,30,1,Tuesday
TT07504,U01233,CR00026,2025-01-09,0.0,Credit Card,TC00042,2025,1,January,1,9,3,Thursday
TT07505,U01235,CR00045,2025-11-17,0.0,Bank Transfer,TC00040,2025,11,November,4,17,0,Monday
TT07506,U01239,CR00018,2025-01-04,0.0,PayPal,TC00042,2025,1,January,1,4,5,Saturday
TT07507,U01244,CR00045,2025-09-23,0.0,Bank Transfer,TC00042,2025,9,September,3,23,1,Tuesday
TT07508,U01249,CR00054,2025-08-03,0.0,Bank Transfer,TC00042,2025,8,August,3,3,6,Sunday
TT07509,U01261,CR00039,2025-05-26,346.71,Credit Card,TC00042,2025,5,May,2,26,0,Monday
TT07510,U01266,CR00013,2025-02-11,0.0,PayPal,TC00042,2025,2,February,1,11,1,Tuesday
TT07511,U01268,CR00023,2025-07-13,0.0,PayPal,TC00040,2025,7,July,3,13,6,Sunday
TT07512,U01277,CR00020,2025-08-07,0.0,Bank Transfer,TC00042,2025,8,August,3,7,3,Thursday
TT07513,U01280,CR00051,2025-03-01,37.89,Bank Transfer,TC00042,2025,3,March,1,1,5,Saturday
TT07514,U01284,CR00005,2025-01-07,0.0,PayPal,TC00040,2025,1,January,1,7,1,Tuesday
TT07515,U01286,CR00025,2025-12-09,299.57,PayPal,TC00040,2025,12,December,4,9,1,Tuesday
TT07516,U01287,CR00002,2025-03-24,0.0,Credit Card,TC00040,2025,3,March,1,24,0,Monday
TT07517,U01290,CR00054,2025-11-25,0.0,Bank Transfer,TC00042,2025,11,November,4,25,1,Tuesday
TT07518,U01315,CR00010,2025-07-06,0.0,Bank Transfer,TC00040,2025,7,July,3,6,6,Sunday
TT07519,U01318,CR00027,2025-05-27,0.0,Bank Transfer,TC00042,2025,5,May,2,27,1,Tuesday
TT07520,U01321,CR00041,2025-07-26,53.86,Bank Transfer,TC00042,2025,7,July,3,26,5,Saturday
TT07521,U01322,CR00059,2025-05-22,0.0,Credit Card,TC00040,2025,5,May,2,22,3,Thursday
TT07522,U01331,CR00019,2025-06-11,0.0,Credit Card,TC00042,2025,6,June,2,11,2,Wednesday
TT07523,U01332,CR00040,2025-09-05,327.99,Credit Card,TC00042,2025,9,September,3,5,4,Friday
TT07524,U01334,CR00052,2025-10-05,0.0,Bank Transfer,TC00042,2025,10,October,4,5,6,Sunday
TT07525,U01336,CR00060,2025-12-12,0.0,PayPal,TC00040,2025,12,December,4,12,4,Friday
TT07526,U01337,CR00058,2025-04-20,0.0,PayPal,TC00040,2025,4,April,2,20,6,Sunday
TT07527,U01343,CR00041,2025-02-04,53.86,Credit Card,TC00040,2025,2,February,1,4,1,Tuesday
TT07528,U01344,CR00018,2025-08-26,0.0,Bank Transfer,TC00040,2025,8,August,3,26,1,Tuesday
TT07529,U01346,CR00048,2025-08-29,0.0,PayPal,TC00042,2025,8,August,3,29,4,Friday
TT07530,U01347,CR00049,2025-02-15,415.51,PayPal,TC00042,2025,2,February,1,15,5,Saturday
TT07531,U01355,CR00028,2025-05-22,0.78,PayPal,TC00042,2025,5,May,2,22,3,Thursday
TT07532,U01365,CR00046,2025-02-20,248.1,Bank Transfer,TC00040,2025,2,February,1,20,3,Thursday
TT07533,U01375,CR00059,2025-02-25,0.0,Bank Transfer,TC00040,2025,2,February,1,25,1,Tuesday
TT07534,U01394,CR00025,2025-10-16,299.57,Bank Transfer,TC00040,2025,10,October,4,16,3,Thursday
TT07535,U01395,CR00021,2025-11-06,0.0,Credit Card,TC00040,2025,11,November,4,6,3,Thursday
TT07536,U01399,CR00048,2025-01-07,0.0,Credit Card,TC00040,2025,1,January,1,7,1,Tuesday
TT07537,U01405,CR00044,2025-06-17,119.04,Credit Card,TC00040,2025,6,June,2,17,1,Tuesday
TT07538,U01414,CR00057,2025-01-28,177.34,Bank Transfer,TC00040,2025,1,January,1,28,1,Tuesday
TT07539,U01429,CR00009,2025-10-07,0.0,Bank Transfer,TC00042,2025,10,October,4,7,1,Tuesday
TT07540,U01430,CR00028,2025-08-26,0.78,Credit Card,TC00042,2025,8,August,3,26,1,Tuesday
TT07541,U01432,CR00057,2025-09-21,177.34,Bank Transfer,TC00040,2025,9,September,3,21,6,Sunday
TT07542,U01435,CR00056,2025-01-21,212.39,Credit Card,TC00040,2025,1,January,1,21,1,Tuesday
TT07543,U01445,CR00051,2025-02-09,37.89,Bank Transfer,TC00040,2025,2,February,1,9,6,Sunday
TT07544,U01450,CR00047,2025-06-16,89.59,Bank Transfer,TC00040,2025,6,June,2,16,0,Monday
