CourseID,Year,Month,MonthName,YearMonth,MonthlyEnrollment,MonthlyRevenue,MonthlyTransactionCount,AverageTransactionAmount,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherCount,AvgTeacherExperience,AvgTeacherRating,ExpertiseMatchRate,Quarter,IsQuarterStart,IsQuarterEnd,TimeIndex
CR00035,2025,8,August,2025-08,18,0.0,18,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,3,0,0,24308
CR00035,2025,9,September,2025-09,20,0.0,20,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,3,0,1,24309
CR00035,2025,10,October,2025-10,15,0.0,15,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,4,1,0,24310
CR00035,2025,11,November,2025-11,14,0.0,14,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,4,0,0,24311
CR00035,2025,12,December,2025-12,14,0.0,14,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,4,0,1,24312
CR00036,2025,1,January,2025-01,15,0.0,15,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,1,1,0,24301
CR00036,2025,2,February,2025-02,16,0.0,16,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,1,0,0,24302
CR00036,2025,3,March,2025-03,16,0.0,16,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,1,0,1,24303
CR00036,2025,4,April,2025-04,15,0.0,15,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,2,1,0,24304
CR00036,2025,5,May,2025-05,19,0.0,19,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,2,0,0,24305
CR00036,2025,6,June,2025-06,8,0.0,8,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,2,0,1,24306
CR00036,2025,7,July,2025-07,13,0.0,13,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,3,1,0,24307
CR00036,2025,8,August,2025-08,16,0.0,16,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,3,0,0,24308
CR00036,2025,9,September,2025-09,12,0.0,12,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,3,0,1,24309
CR00036,2025,10,October,2025-10,15,0.0,15,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,4,1,0,24310
CR00036,2025,11,November,2025-11,16,0.0,16,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,4,0,0,24311
CR00036,2025,12,December,2025-12,16,0.0,16,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,7,17.389830508474578,4.151299435028249,0.3615819209039548,4,0,1,24312
CR00037,2025,1,January,2025-01,15,0.0,15,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.40522875816993464,1,1,0,24301
CR00037,2025,2,February,2025-02,19,0.0,19,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.40522875816993464,1,0,0,24302
CR00037,2025,3,March,2025-03,9,0.0,9,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.40522875816993464,1,0,1,24303
CR00037,2025,4,April,2025-04,15,0.0,15,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.40522875816993464,2,1,0,24304
CR00037,2025,5,May,2025-05,13,0.0,13,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.40522875816993464,2,0,0,24305
CR00037,2025,6,June,2025-06,15,0.0,15,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.40522875816993464,2,0,1,24306
CR00037,2025,7,July,2025-07,13,0.0,13,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.40522875816993464,3,1,0,24307
CR00037,2025,8,August,2025-08,12,0.0,12,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.40522875816993464,3,0,0,24308
CR00037,2025,9,September,2025-09,12,0.0,12,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.40522875816993464,3,0,1,24309
CR00037,2025,10,October,2025-10,11,0.0,11,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.40522875816993464,4,1,0,24310
CR00037,2025,11,November,2025-11,12,0.0,12,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.40522875816993464,4,0,0,24311
CR00037,2025,12,December,2025-12,7,0.0,7,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,7,16.562091503267975,4.004313725490196,0.40522875816993464,4,0,1,24312
CR00038,2025,1,January,2025-01,15,5139.150000000001,15,342.61,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.34177215189873417,1,1,0,24301
CR00038,2025,2,February,2025-02,7,2398.27,7,342.61,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.34177215189873417,1,0,0,24302
CR00038,2025,3,March,2025-03,12,4111.32,12,342.60999999999996,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.34177215189873417,1,0,1,24303
CR00038,2025,4,April,2025-04,19,6509.59,19,342.61,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.34177215189873417,2,1,0,24304
CR00038,2025,5,May,2025-05,13,4453.93,13,342.61,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.34177215189873417,2,0,0,24305
CR00038,2025,6,June,2025-06,18,6166.9800000000005,18,342.61,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.34177215189873417,2,0,1,24306
CR00038,2025,7,July,2025-07,8,2740.88,8,342.61,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.34177215189873417,3,1,0,24307
CR00038,2025,8,August,2025-08,10,3426.1000000000004,10,342.61,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.34177215189873417,3,0,0,24308
CR00038,2025,9,September,2025-09,16,5481.76,16,342.61,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.34177215189873417,3,0,1,24309
CR00038,2025,10,October,2025-10,8,2740.88,8,342.61,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.34177215189873417,4,1,0,24310
CR00038,2025,11,November,2025-11,17,5824.37,17,342.61,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.34177215189873417,4,0,0,24311
CR00038,2025,12,December,2025-12,15,5139.150000000001,15,342.61,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,7,17.29746835443038,4.165569620253164,0.34177215189873417,4,0,1,24312
CR00039,2025,1,January,2025-01,7,2426.97,7,346.71,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,1,1,0,24301
CR00039,2025,2,February,2025-02,11,3813.81,11,346.71,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,1,0,0,24302
CR00039,2025,3,March,2025-03,17,5894.07,17,346.71,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,1,0,1,24303
CR00039,2025,4,April,2025-04,12,4160.5199999999995,12,346.71,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,2,1,0,24304
CR00039,2025,5,May,2025-05,14,4853.94,14,346.71,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,2,0,0,24305
CR00039,2025,6,June,2025-06,9,3120.39,9,346.71,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,2,0,1,24306
CR00039,2025,7,July,2025-07,14,4853.94,14,346.71,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,3,1,0,24307
CR00039,2025,8,August,2025-08,22,7627.62,22,346.71,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,3,0,0,24308
CR00039,2025,9,September,2025-09,18,6240.78,18,346.71,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,3,0,1,24309
CR00039,2025,10,October,2025-10,16,5547.36,16,346.71,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,4,1,0,24310
CR00039,2025,11,November,2025-11,14,4853.94,14,346.71,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,4,0,0,24311
CR00039,2025,12,December,2025-12,13,4507.23,13,346.71,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,7,16.934131736526947,4.1438922155688624,0.3712574850299401,4,0,1,24312
CR00040,2025,1,January,2025-01,17,5575.83,17,327.99,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,7,17.29310344827586,4.0952873563218395,0.3563218390804598,1,1,0,24301
CR00040,2025,2,February,2025-02,10,3279.9,10,327.99,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,7,17.29310344827586,4.0952873563218395,0.3563218390804598,1,0,0,24302
CR00040,2025,3,March,2025-03,20,6559.8,20,327.99,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,7,17.29310344827586,4.0952873563218395,0.3563218390804598,1,0,1,24303
CR00040,2025,4,April,2025-04,11,3607.8900000000003,11,327.99,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,7,17.29310344827586,4.0952873563218395,0.3563218390804598,2,1,0,24304
CR00040,2025,5,May,2025-05,14,4591.860000000001,14,327.99000000000007,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,7,17.29310344827586,4.0952873563218395,0.3563218390804598,2,0,0,24305
CR00040,2025,6,June,2025-06,16,5247.84,16,327.99,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,7,17.29310344827586,4.0952873563218395,0.3563218390804598,2,0,1,24306
CR00040,2025,7,July,2025-07,15,4919.85,15,327.99,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,7,17.29310344827586,4.0952873563218395,0.3563218390804598,3,1,0,24307
CR00040,2025,8,August,2025-08,14,4591.860000000001,14,327.99000000000007,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,7,17.29310344827586,4.0952873563218395,0.3563218390804598,3,0,0,24308
CR00040,2025,9,September,2025-09,9,2951.91,9,327.99,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,7,17.29310344827586,4.0952873563218395,0.3563218390804598,3,0,1,24309
CR00040,2025,10,October,2025-10,15,4919.85,15,327.99,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,7,17.29310344827586,4.0952873563218395,0.3563218390804598,4,1,0,24310
CR00040,2025,11,November,2025-11,18,5903.82,18,327.99,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,7,17.29310344827586,4.0952873563218395,0.3563218390804598,4,0,0,24311
CR00040,2025,12,December,2025-12,15,4919.85,15,327.99,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,7,17.29310344827586,4.0952873563218395,0.3563218390804598,4,0,1,24312
CR00041,2025,1,January,2025-01,14,754.04,14,53.86,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.30120481927710846,1,1,0,24301
CR00041,2025,2,February,2025-02,9,484.74,9,53.86,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.30120481927710846,1,0,0,24302
CR00041,2025,3,March,2025-03,11,592.46,11,53.86000000000001,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.30120481927710846,1,0,1,24303
CR00041,2025,4,April,2025-04,14,754.04,14,53.86,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.30120481927710846,2,1,0,24304
CR00041,2025,5,May,2025-05,17,915.62,17,53.86,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.30120481927710846,2,0,0,24305
CR00041,2025,6,June,2025-06,19,1023.34,19,53.86,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.30120481927710846,2,0,1,24306
CR00041,2025,7,July,2025-07,14,754.04,14,53.86,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.30120481927710846,3,1,0,24307
CR00041,2025,8,August,2025-08,14,754.04,14,53.86,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.30120481927710846,3,0,0,24308
CR00041,2025,9,September,2025-09,10,538.6,10,53.86,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.30120481927710846,3,0,1,24309
CR00041,2025,10,October,2025-10,19,1023.34,19,53.86,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.30120481927710846,4,1,0,24310
CR00041,2025,11,November,2025-11,15,807.9,15,53.86,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.30120481927710846,4,0,0,24311
CR00041,2025,12,December,2025-12,10,538.6,10,53.86,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,8,17.542168674698797,4.344879518072289,0.30120481927710846,4,0,1,24312
CR00042,2025,1,January,2025-01,15,0.0,15,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.46994535519125685,1,1,0,24301
CR00042,2025,2,February,2025-02,18,0.0,18,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.46994535519125685,1,0,0,24302
CR00042,2025,3,March,2025-03,11,0.0,11,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.46994535519125685,1,0,1,24303
CR00042,2025,4,April,2025-04,17,0.0,17,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.46994535519125685,2,1,0,24304
CR00042,2025,5,May,2025-05,18,0.0,18,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.46994535519125685,2,0,0,24305
CR00042,2025,6,June,2025-06,9,0.0,9,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.46994535519125685,2,0,1,24306
CR00042,2025,7,July,2025-07,20,0.0,20,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.46994535519125685,3,1,0,24307
CR00042,2025,8,August,2025-08,20,0.0,20,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.46994535519125685,3,0,0,24308
CR00042,2025,9,September,2025-09,18,0.0,18,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.46994535519125685,3,0,1,24309
CR00042,2025,10,October,2025-10,10,0.0,10,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.46994535519125685,4,1,0,24310
CR00042,2025,11,November,2025-11,11,0.0,11,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.46994535519125685,4,0,0,24311
CR00042,2025,12,December,2025-12,16,0.0,16,0.0,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,8,14.612021857923498,4.150437158469945,0.46994535519125685,4,0,1,24312
CR00043,2025,1,January,2025-01,22,0.0,22,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.37362637362637363,1,1,0,24301
CR00043,2025,2,February,2025-02,12,0.0,12,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.37362637362637363,1,0,0,24302
CR00043,2025,3,March,2025-03,11,0.0,11,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.37362637362637363,1,0,1,24303
CR00043,2025,4,April,2025-04,13,0.0,13,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.37362637362637363,2,1,0,24304
CR00043,2025,5,May,2025-05,17,0.0,17,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.37362637362637363,2,0,0,24305
CR00043,2025,6,June,2025-06,13,0.0,13,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.37362637362637363,2,0,1,24306
CR00043,2025,7,July,2025-07,13,0.0,13,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.37362637362637363,3,1,0,24307
CR00043,2025,8,August,2025-08,12,0.0,12,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.37362637362637363,3,0,0,24308
CR00043,2025,9,September,2025-09,16,0.0,16,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.37362637362637363,3,0,1,24309
CR00043,2025,10,October,2025-10,19,0.0,19,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.37362637362637363,4,1,0,24310
CR00043,2025,11,November,2025-11,14,0.0,14,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.37362637362637363,4,0,0,24311
CR00043,2025,12,December,2025-12,20,0.0,20,0.0,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,8,16.36813186813187,4.235659340659341,0.37362637362637363,4,0,1,24312
CR00044,2025,1,January,2025-01,10,1190.4,10,119.04,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.33540372670807456,1,1,0,24301
CR00044,2025,2,February,2025-02,13,1547.52,13,119.03999999999999,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.33540372670807456,1,0,0,24302
CR00044,2025,3,March,2025-03,14,1666.5600000000002,14,119.04,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.33540372670807456,1,0,1,24303
CR00044,2025,4,April,2025-04,8,952.32,8,119.04,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.33540372670807456,2,1,0,24304
CR00044,2025,5,May,2025-05,9,1071.3600000000001,9,119.04000000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.33540372670807456,2,0,0,24305
CR00044,2025,6,June,2025-06,22,2618.88,22,119.04,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.33540372670807456,2,0,1,24306
CR00044,2025,7,July,2025-07,17,2023.68,17,119.04,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.33540372670807456,3,1,0,24307
CR00044,2025,8,August,2025-08,18,2142.7200000000003,18,119.04000000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.33540372670807456,3,0,0,24308
CR00044,2025,9,September,2025-09,15,1785.6000000000001,15,119.04,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.33540372670807456,3,0,1,24309
CR00044,2025,10,October,2025-10,9,1071.3600000000001,9,119.04000000000002,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.33540372670807456,4,1,0,24310
CR00044,2025,11,November,2025-11,13,1547.52,13,119.03999999999999,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.33540372670807456,4,0,0,24311
CR00044,2025,12,December,2025-12,13,1547.52,13,119.03999999999999,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,7,16.96894409937888,4.379751552795031,0.33540372670807456,4,0,1,24312
CR00045,2025,1,January,2025-01,14,0.0,14,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,1,1,0,24301
CR00045,2025,2,February,2025-02,13,0.0,13,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,1,0,0,24302
CR00045,2025,3,March,2025-03,16,0.0,16,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,1,0,1,24303
CR00045,2025,4,April,2025-04,18,0.0,18,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,2,1,0,24304
CR00045,2025,5,May,2025-05,9,0.0,9,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,2,0,0,24305
CR00045,2025,6,June,2025-06,16,0.0,16,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,2,0,1,24306
CR00045,2025,7,July,2025-07,18,0.0,18,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,3,1,0,24307
CR00045,2025,8,August,2025-08,12,0.0,12,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,3,0,0,24308
CR00045,2025,9,September,2025-09,15,0.0,15,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,3,0,1,24309
CR00045,2025,10,October,2025-10,15,0.0,15,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,4,1,0,24310
CR00045,2025,11,November,2025-11,14,0.0,14,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,4,0,0,24311
CR00045,2025,12,December,2025-12,12,0.0,12,0.0,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,8,16.424418604651162,4.2875,0.3546511627906977,4,0,1,24312
CR00046,2025,1,January,2025-01,12,2977.2,12,248.1,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,8,16.514285714285716,4.051,0.34285714285714286,1,1,0,24301
CR00046,2025,2,February,2025-02,17,4217.7,17,248.1,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,8,16.514285714285716,4.051,0.34285714285714286,1,0,0,24302
CR00046,2025,3,March,2025-03,13,3225.2999999999997,13,248.09999999999997,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,8,16.514285714285716,4.051,0.34285714285714286,1,0,1,24303
CR00046,2025,4,April,2025-04,14,3473.4,14,248.1,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,8,16.514285714285716,4.051,0.34285714285714286,2,1,0,24304
CR00046,2025,5,May,2025-05,14,3473.4,14,248.1,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,8,16.514285714285716,4.051,0.34285714285714286,2,0,0,24305
CR00046,2025,6,June,2025-06,11,2729.1,11,248.1,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,8,16.514285714285716,4.051,0.34285714285714286,2,0,1,24306
CR00046,2025,7,July,2025-07,8,1984.8,8,248.1,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,8,16.514285714285716,4.051,0.34285714285714286,3,1,0,24307
CR00046,2025,8,August,2025-08,12,2977.2,12,248.1,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,8,16.514285714285716,4.051,0.34285714285714286,3,0,0,24308
CR00046,2025,9,September,2025-09,9,2232.9,9,248.10000000000002,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,8,16.514285714285716,4.051,0.34285714285714286,3,0,1,24309
CR00046,2025,10,October,2025-10,10,2481.0,10,248.1,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,8,16.514285714285716,4.051,0.34285714285714286,4,1,0,24310
CR00046,2025,11,November,2025-11,14,3473.4,14,248.1,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,8,16.514285714285716,4.051,0.34285714285714286,4,0,0,24311
CR00046,2025,12,December,2025-12,6,1488.6,6,248.1,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,8,16.514285714285716,4.051,0.34285714285714286,4,0,1,24312
CR00047,2025,1,January,2025-01,18,1612.6200000000001,18,89.59,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,8,15.265060240963855,3.9598795180722894,0.40963855421686746,1,1,0,24301
